	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
Gimap4	0	2.974548806	0.47	0.007	0	nk_cell	Gimap4
Tnik3	0	2.937059037	0.588	0.09	0	nk_cell	Tnik
Klre1	0	2.936868809	0.396	0.001	0	nk_cell	Klre1
Itgal2	0	2.930332513	0.499	0.012	0	nk_cell	Itgal
Tmem163	0	2.929560132	0.369	0.018	0	nk_cell	Tmem163
Klrd11	0	2.918955121	0.427	0.002	0	nk_cell	Klrd1
Itga21	0	2.918887121	0.393	0.037	0	nk_cell	Itga2
Itga43	0	2.910035214	0.641	0.136	0	nk_cell	Itga4
Epsti13	0	2.885248382	0.677	0.134	0	nk_cell	Epsti1
Atp8b43	0	2.879421377	0.666	0.126	0	nk_cell	Atp8b4
Cd2262	0	2.876582105	0.387	0.022	0	nk_cell	Cd226
Cd2471	0	2.853960703	0.436	0.02	0	nk_cell	Cd247
Lck	0	2.772835796	0.396	0.004	0	nk_cell	Lck
Ets12	0	2.714201607	0.482	0.08	0	nk_cell	Ets1
Il18r1	0	2.710825713	0.38	0.02	0	nk_cell	Il18r1
Ptpn223	0	2.659411979	0.571	0.099	0	nk_cell	Ptpn22
Il2rb	0	2.629357353	0.368	0.001	0	nk_cell	Il2rb
Gimap81	0	2.545750213	0.372	0.008	0	nk_cell	Gimap8
Prf1	0	2.5445197	0.254	0	0	nk_cell	Prf1
Gimap61	0	2.493671107	0.355	0.014	0	nk_cell	Gimap6
Dock23	0	2.486650537	0.935	0.315	0	nk_cell	Dock2
Adamts141	0	2.485929294	0.399	0.052	0	nk_cell	Adamts14
Cd2442	0	2.472254772	0.396	0.031	0	nk_cell	Cd244
Hsd11b1	0	2.46658093	0.356	0.044	0	nk_cell	Hsd11b1
Gimap3	0	2.395821989	0.319	0.004	0	nk_cell	Gimap3
Il12rb2	0	2.369286822	0.292	0.01	0	nk_cell	Il12rb2
Klra7	0	2.348475313	0.23	0	0	nk_cell	Klra7
A430078G23Rik2	0	2.338498322	0.319	0.015	0	nk_cell	A430078G23Rik
Cyfip21	0	2.295467858	0.355	0.036	0	nk_cell	Cyfip2
Itk	0	2.242637633	0.307	0.004	0	nk_cell	Itk
Rinl	0	2.229549694	0.301	0.019	0	nk_cell	Rinl
Ctsw	0	2.216089437	0.272	0.001	0	nk_cell	Ctsw
Trbc1	0	2.187519067	0.26	0.001	0	nk_cell	Trbc1
Lef11	0	2.16985037	0.236	0.007	0	nk_cell	Lef1
Selplg2	0	2.165188957	0.344	0.044	0	nk_cell	Selplg
Nkg7	0	2.140411022	0.199	0.001	0	nk_cell	Nkg7
Gpr174	0	2.112855592	0.254	0.002	0	nk_cell	Gpr174
Tespa1	0	2.067533894	0.249	0.004	0	nk_cell	Tespa1
Mirt1	0	2.067100758	0.249	0.012	0	nk_cell	Mirt1
Sell	0	2.041490626	0.226	0.004	0	nk_cell	Sell
Klrb1f	0	1.978770132	0.249	0.001	0	nk_cell	Klrb1f
Gm16341	0	1.920117168	0.242	0.017	0	nk_cell	Gm16341
Ppp1r16b1	0	1.917184782	0.251	0.019	0	nk_cell	Ppp1r16b
Rab27a1	0	1.871828087	0.246	0.016	0	nk_cell	Rab27a
Gm43647	0	1.860208222	0.203	0	0	nk_cell	Gm43647
Klri2	0	1.839629223	0.178	0	0	nk_cell	Klri2
Spn	0	1.796989074	0.193	0.006	0	nk_cell	Spn
Acap1	0	1.764171039	0.2	0.003	0	nk_cell	Acap1
Rasgrp11	0	1.748042999	0.223	0.013	0	nk_cell	Rasgrp1
Runx3	0	1.72870715	0.188	0.004	0	nk_cell	Runx3
Klrc2	0	1.723439051	0.177	0	0	nk_cell	Klrc2
Ptprcap	0	1.643951182	0.163	0.004	0	nk_cell	Ptprcap
Zfp831	0	1.63167605	0.181	0.005	0	nk_cell	Zfp831
Jakmip1	0	1.595704986	0.199	0.012	0	nk_cell	Jakmip1
Cd2	0	1.580235913	0.175	0.007	0	nk_cell	Cd2
Klrc1	0	1.561625632	0.166	0	0	nk_cell	Klrc1
Lax1	0	1.541981374	0.172	0.008	0	nk_cell	Lax1
D5Ertd615e	0	1.5218818	0.138	0.008	0	nk_cell	D5Ertd615e
Traf3ip32	0	1.51862883	0.188	0.014	0	nk_cell	Traf3ip3
Tbc1d10c	0	1.498670937	0.163	0.006	0	nk_cell	Tbc1d10c
Sytl3	0	1.498161766	0.144	0.004	0	nk_cell	Sytl3
Gimap1	0	1.479108835	0.154	0.006	0	nk_cell	Gimap1
Klra9	0	1.351480091	0.122	0	0	nk_cell	Klra9
Klrb1c	0	1.322524288	0.125	0	0	nk_cell	Klrb1c
Fasl	0	1.307006348	0.125	0	0	nk_cell	Fasl
Eomes	0	1.237489302	0.114	0	0	nk_cell	Eomes
Gm33104	0	1.227913726	0.114	0.001	0	nk_cell	Gm33104
Cd96	0	1.120663876	0.105	0.001	0	nk_cell	Cd96
Agap2	0	1.115394822	0.11	0.004	0	nk_cell	Agap2
Sh2d1a	0	1.057402501	0.101	0.001	0	nk_cell	Sh2d1a
Gimap5	0	1.048569153	0.104	0.002	0	nk_cell	Gimap5
Ccdc88c4	2.38E-305	2.425226601	0.476	0.091	6.82E-301	nk_cell	Ccdc88c
Ipcef12	1.84E-290	1.944830784	0.269	0.03	5.28E-286	nk_cell	Ipcef1
Oprm11	2.83E-288	1.936319196	0.231	0.023	8.12E-284	nk_cell	Oprm1
Ugcg1	2.34E-282	2.699143226	0.543	0.13	6.72E-278	nk_cell	Ugcg
St6galnac31	1.67E-276	2.432975697	0.304	0.039	4.80E-272	nk_cell	St6galnac3
Ccr22	3.60E-274	1.89235685	0.316	0.042	1.03E-269	nk_cell	Ccr2
Arsb1	6.73E-263	2.879377902	0.659	0.224	1.93E-258	nk_cell	Arsb
Mir142hg3	4.85E-259	2.252698411	0.723	0.232	1.39E-254	nk_cell	Mir142hg
Padi2	9.82E-255	1.370664725	0.156	0.012	2.82E-250	nk_cell	Padi2
H2-Q7	2.02E-247	1.742669131	0.174	0.015	5.79E-243	nk_cell	H2-Q7
Prex13	9.07E-246	2.387399971	0.503	0.121	2.60E-241	nk_cell	Prex1
H2-Q61	9.59E-246	1.707840563	0.199	0.02	2.75E-241	nk_cell	H2-Q6
Dock103	2.14E-245	2.296881821	0.835	0.443	6.15E-241	nk_cell	Dock10
Styk1	5.86E-244	2.147855974	0.237	0.028	1.68E-239	nk_cell	Styk1
Bcl24	1.61E-243	3.07909548	0.721	0.3	4.63E-239	nk_cell	Bcl2
Sh2d3c2	5.79E-243	1.753162052	0.23	0.026	1.66E-238	nk_cell	Sh2d3c
Card113	2.08E-242	1.778522711	0.316	0.047	5.97E-238	nk_cell	Card11
Aoah2	2.17E-233	2.033299895	0.445	0.093	6.24E-229	nk_cell	Aoah
Ankrd443	2.75E-222	2.286276673	0.829	0.514	7.89E-218	nk_cell	Ankrd44
Cd521	3.60E-221	1.247316854	0.126	0.009	1.04E-216	nk_cell	Cd52
Emid1	6.45E-220	1.190921554	0.126	0.009	1.85E-215	nk_cell	Emid1
AW112010	4.57E-212	1.76221635	0.141	0.012	1.31E-207	nk_cell	AW112010
Elmo14	1.27E-208	1.973281716	0.826	0.444	3.65E-204	nk_cell	Elmo1
Itgb71	7.18E-208	1.396378022	0.168	0.016	2.06E-203	nk_cell	Itgb7
Arhgap453	2.70E-207	2.053406451	0.629	0.211	7.77E-203	nk_cell	Arhgap45
Rgs31	7.49E-207	1.736415163	0.255	0.036	2.15E-202	nk_cell	Rgs3
Rasal3	1.85E-205	1.24742711	0.142	0.012	5.32E-201	nk_cell	Rasal3
Dennd4a3	2.39E-203	2.745513729	0.654	0.268	6.86E-199	nk_cell	Dennd4a
BC0350441	1.95E-202	1.331883976	0.151	0.014	5.61E-198	nk_cell	BC035044
Ppp3cc1	1.16E-191	2.558084111	0.518	0.164	3.33E-187	nk_cell	Ppp3cc
Slc14a1	6.55E-183	1.611325955	0.193	0.024	1.88E-178	nk_cell	Slc14a1
Mbnl13	1.48E-181	1.557833039	0.908	0.781	4.26E-177	nk_cell	Mbnl1
Osbpl33	1.33E-174	2.309718921	0.457	0.132	3.83E-170	nk_cell	Osbpl3
Chsy12	1.38E-174	2.495804323	0.43	0.118	3.97E-170	nk_cell	Chsy1
Mctp22	3.61E-174	2.111458924	0.361	0.081	1.04E-169	nk_cell	Mctp2
Gm268273	1.97E-168	2.688113721	0.386	0.097	5.66E-164	nk_cell	Gm26827
Ccnd34	1.10E-167	2.229423881	0.688	0.324	3.16E-163	nk_cell	Ccnd3
Hs3st3b1	5.76E-167	1.345414546	0.142	0.015	1.65E-162	nk_cell	Hs3st3b1
Nup2103	3.34E-166	2.027630666	0.283	0.054	9.60E-162	nk_cell	Nup210
Scml42	4.48E-162	1.735100253	0.273	0.049	1.29E-157	nk_cell	Scml4
Prkch4	1.34E-161	2.130475325	0.573	0.215	3.84E-157	nk_cell	Prkch
Bin22	2.40E-161	1.649251968	0.243	0.041	6.89E-157	nk_cell	Bin2
Fyn3	3.26E-161	2.044270959	0.644	0.275	9.37E-157	nk_cell	Fyn
Id21	7.79E-161	1.611653326	0.203	0.029	2.24E-156	nk_cell	Id2
Pitpnc13	8.16E-161	1.826506283	0.776	0.422	2.34E-156	nk_cell	Pitpnc1
Prkcb2	2.21E-158	1.702656807	0.626	0.238	6.34E-154	nk_cell	Prkcb
Cysltr2	1.02E-155	1.135667242	0.108	0.009	2.94E-151	nk_cell	Cysltr2
St8sia44	1.58E-154	1.916576346	0.445	0.129	4.53E-150	nk_cell	St8sia4
Cracr2a	3.55E-151	1.640055335	0.224	0.037	1.02E-146	nk_cell	Cracr2a
B4galnt11	1.04E-150	1.207720093	0.139	0.015	2.99E-146	nk_cell	B4galnt1
Gsap3	1.17E-150	2.229231824	0.417	0.122	3.37E-146	nk_cell	Gsap
Fli14	2.51E-150	1.647902941	0.645	0.263	7.21E-146	nk_cell	Fli1
Sep-61	1.12E-146	1.4969697	0.185	0.027	3.21E-142	nk_cell	6-Sep
Tspan32	5.21E-145	1.299000898	0.153	0.019	1.50E-140	nk_cell	Tspan32
Rcsd14	5.34E-145	1.958121835	0.396	0.11	1.53E-140	nk_cell	Rcsd1
Znrf32	1.11E-143	2.282151165	0.546	0.23	3.20E-139	nk_cell	Znrf3
Il2rg	7.09E-142	1.086183805	0.102	0.009	2.04E-137	nk_cell	Il2rg
Klhl62	2.01E-134	1.745182388	0.218	0.039	5.79E-130	nk_cell	Klhl6
Runx14	2.97E-132	1.741403412	0.72	0.377	8.54E-128	nk_cell	Runx1
Slc9a93	3.87E-132	1.381277862	0.703	0.323	1.11E-127	nk_cell	Slc9a9
Chn24	1.32E-130	1.938316253	0.42	0.131	3.79E-126	nk_cell	Chn2
Adgre53	5.53E-130	2.091899343	0.5	0.194	1.59E-125	nk_cell	Adgre5
Gpr1322	3.03E-129	1.253529864	0.163	0.023	8.70E-125	nk_cell	Gpr132
Spata133	3.69E-128	1.705923445	0.252	0.052	1.06E-123	nk_cell	Spata13
Arap24	5.74E-125	2.32623834	0.461	0.176	1.65E-120	nk_cell	Arap2
Bach23	3.18E-123	2.143822939	0.546	0.245	9.12E-119	nk_cell	Bach2
Coro2a3	2.57E-122	1.885270634	0.395	0.123	7.39E-118	nk_cell	Coro2a
Rabgap1l2	6.54E-122	2.043244943	0.731	0.543	1.88E-117	nk_cell	Rabgap1l
H2-K13	1.96E-121	2.158012929	0.435	0.153	5.63E-117	nk_cell	H2-K1
Rac2	8.90E-121	1.256428662	0.148	0.021	2.56E-116	nk_cell	Rac2
Dnah8	8.06E-118	1.259823845	0.113	0.013	2.32E-113	nk_cell	Dnah8
Sidt11	3.04E-116	1.556659591	0.172	0.028	8.74E-112	nk_cell	Sidt1
Nlrc3	4.49E-114	1.555013562	0.184	0.032	1.29E-109	nk_cell	Nlrc3
Pik3cd3	8.37E-107	1.673068201	0.358	0.111	2.41E-102	nk_cell	Pik3cd
Rin34	1.58E-106	1.828997024	0.389	0.133	4.53E-102	nk_cell	Rin3
Srgn3	1.62E-106	1.356262762	0.145	0.022	4.66E-102	nk_cell	Srgn
Sytl22	3.40E-106	1.624864749	0.218	0.046	9.76E-102	nk_cell	Sytl2
Klf125	2.01E-105	1.954910895	0.424	0.157	5.79E-101	nk_cell	Klf12
Pik3r53	3.52E-104	1.794010294	0.408	0.145	1.01E-99	nk_cell	Pik3r5
Samsn12	1.88E-101	1.301289757	0.169	0.03	5.39E-97	nk_cell	Samsn1
Fam105a3	5.41E-100	1.609810853	0.349	0.111	1.56E-95	nk_cell	Fam105a
Gm36756	8.58E-99	1.346880222	0.131	0.019	2.46E-94	nk_cell	Gm36756
Slc9a71	6.03E-98	1.479168161	0.212	0.046	1.73E-93	nk_cell	Slc9a7
Serpinb9	3.54E-97	1.443265529	0.157	0.028	1.02E-92	nk_cell	Serpinb9
Lcp23	3.75E-95	1.567797265	0.325	0.1	1.08E-90	nk_cell	Lcp2
Btbd112	1.44E-93	1.855702716	0.298	0.089	4.14E-89	nk_cell	Btbd11
Jak12	1.76E-92	1.813103421	0.647	0.462	5.07E-88	nk_cell	Jak1
Gab32	1.14E-88	1.799305759	0.346	0.12	3.28E-84	nk_cell	Gab3
Fndc9	9.15E-88	1.26215929	0.126	0.02	2.63E-83	nk_cell	Fndc9
Fmnl12	1.63E-87	1.342506003	0.205	0.047	4.69E-83	nk_cell	Fmnl1
Fam49b3	8.10E-87	1.563771794	0.653	0.446	2.33E-82	nk_cell	Fam49b
Macf15	2.43E-86	0.993761406	0.834	0.805	6.98E-82	nk_cell	Macf1
Eya1	4.87E-85	1.442537056	0.131	0.022	1.40E-80	nk_cell	Eya1
Rnf1571	7.36E-84	1.488418156	0.184	0.041	2.11E-79	nk_cell	Rnf157
Emb2	2.07E-83	1.558424319	0.203	0.048	5.96E-79	nk_cell	Emb
Sp1004	2.62E-82	1.747079954	0.503	0.26	7.54E-78	nk_cell	Sp100
Laptm53	9.97E-82	1.445018747	0.217	0.054	2.86E-77	nk_cell	Laptm5
Inpp5d3	1.72E-81	1.37799924	0.509	0.235	4.94E-77	nk_cell	Inpp5d
Traf11	2.79E-81	1.154613791	0.122	0.02	8.03E-77	nk_cell	Traf1
Stk104	4.53E-81	1.745971792	0.371	0.147	1.30E-76	nk_cell	Stk10
Gfod13	1.83E-80	1.831572276	0.298	0.1	5.25E-76	nk_cell	Gfod1
Coro1a2	2.02E-79	1.237549795	0.174	0.037	5.79E-75	nk_cell	Coro1a
Arhgap266	1.33E-78	1.436876922	0.648	0.454	3.82E-74	nk_cell	Arhgap26
Dennd2d2	3.58E-78	1.918180582	0.28	0.091	1.03E-73	nk_cell	Dennd2d
Fxyd53	3.59E-76	1.159049596	0.141	0.027	1.03E-71	nk_cell	Fxyd5
Aim23	2.54E-75	1.712041278	0.274	0.088	7.29E-71	nk_cell	Aim2
Sema4a3	3.80E-75	1.530063727	0.254	0.077	1.09E-70	nk_cell	Sema4a
Lrrc8c4	5.52E-74	1.608789482	0.334	0.126	1.58E-69	nk_cell	Lrrc8c
Arhgap91	1.15E-72	1.229730048	0.165	0.037	3.29E-68	nk_cell	Arhgap9
Itgb23	7.45E-72	1.366557572	0.188	0.047	2.14E-67	nk_cell	Itgb2
Atp2a32	4.36E-71	1.392368899	0.169	0.04	1.25E-66	nk_cell	Atp2a3
Shisa53	6.85E-71	1.478042532	0.217	0.061	1.97E-66	nk_cell	Shisa5
Aff33	2.58E-70	1.763344578	0.412	0.188	7.42E-66	nk_cell	Aff3
Apobec33	7.86E-70	1.398549663	0.389	0.163	2.26E-65	nk_cell	Apobec3
Evl3	5.28E-69	1.352325263	0.426	0.192	1.52E-64	nk_cell	Evl
Myo1f3	9.23E-68	1.065925141	0.55	0.266	2.65E-63	nk_cell	Myo1f
Sema4d4	1.24E-67	1.467816898	0.246	0.078	3.57E-63	nk_cell	Sema4d
Elf42	6.06E-67	1.661844047	0.415	0.203	1.74E-62	nk_cell	Elf4
Iqgap24	2.44E-66	1.452162893	0.496	0.27	7.02E-62	nk_cell	Iqgap2
Apbb1ip4	1.35E-65	1.337104448	0.559	0.336	3.87E-61	nk_cell	Apbb1ip
Akna2	1.36E-65	1.126119313	0.153	0.035	3.92E-61	nk_cell	Akna
Rnf432	2.94E-65	1.324268071	0.15	0.034	8.43E-61	nk_cell	Rnf43
Arhgap46	3.79E-65	1.306532166	0.188	0.05	1.09E-60	nk_cell	Arhgap4
4930444A19Rik3	4.20E-65	1.913628895	0.366	0.165	1.21E-60	nk_cell	4930444A19Rik
Fam196b3	6.13E-65	1.483397667	0.378	0.161	1.76E-60	nk_cell	Fam196b
Plek3	2.53E-64	1.66005148	0.274	0.098	7.26E-60	nk_cell	Plek
Fam107b3	5.82E-64	1.730434834	0.341	0.147	1.67E-59	nk_cell	Fam107b
Sla2	2.78E-63	1.310515567	0.184	0.049	7.98E-59	nk_cell	Sla
AC151836.12	1.16E-62	1.552879607	0.19	0.053	3.35E-58	nk_cell	AC151836.1
Ccnd24	4.04E-61	1.891665139	0.304	0.125	1.16E-56	nk_cell	Ccnd2
Ppm1h4	6.95E-60	1.433925388	0.555	0.357	2.00E-55	nk_cell	Ppm1h
Psd42	9.82E-60	1.177106384	0.151	0.036	2.82E-55	nk_cell	Psd4
Inpp4b3	1.00E-58	2.098877083	0.307	0.126	2.88E-54	nk_cell	Inpp4b
Ppp1r12a4	1.21E-57	1.352900044	0.663	0.615	3.47E-53	nk_cell	Ppp1r12a
Gm203883	4.07E-57	1.076921831	0.812	0.786	1.17E-52	nk_cell	Gm20388
Gramd1b3	7.40E-57	1.497082952	0.43	0.23	2.13E-52	nk_cell	Gramd1b
Cnn22	1.92E-56	1.267361424	0.169	0.046	5.53E-52	nk_cell	Cnn2
Cd533	7.53E-55	1.113030602	0.16	0.042	2.16E-50	nk_cell	Cd53
Sorl14	8.11E-55	1.584417541	0.272	0.106	2.33E-50	nk_cell	Sorl1
Ubash3b3	8.23E-55	1.30059214	0.393	0.188	2.36E-50	nk_cell	Ubash3b
Fryl3	1.01E-53	1.674066689	0.533	0.389	2.91E-49	nk_cell	Fryl
Smad31	3.91E-53	1.632255424	0.464	0.293	1.12E-48	nk_cell	Smad3
Def6	9.55E-53	1.190062023	0.156	0.042	2.74E-48	nk_cell	Def6
Arhgdib3	1.24E-52	1.340511486	0.217	0.073	3.56E-48	nk_cell	Arhgdib
Vps37b3	2.18E-52	1.597681835	0.205	0.068	6.26E-48	nk_cell	Vps37b
Setbp15	2.66E-52	1.575464934	0.539	0.366	7.64E-48	nk_cell	Setbp1
Mthfd1l2	4.44E-52	1.335408545	0.188	0.058	1.28E-47	nk_cell	Mthfd1l
Mgat52	1.12E-51	1.599378897	0.534	0.384	3.21E-47	nk_cell	Mgat5
Rap1gap23	3.85E-51	1.998957038	0.323	0.153	1.11E-46	nk_cell	Rap1gap2
Kif21b1	5.07E-51	1.31476309	0.166	0.048	1.46E-46	nk_cell	Kif21b
Dock83	6.43E-51	1.242922076	0.533	0.338	1.85E-46	nk_cell	Dock8
Ccr52	6.65E-51	1.143731855	0.226	0.077	1.91E-46	nk_cell	Ccr5
Fyb3	1.21E-50	0.889798472	0.51	0.27	3.48E-46	nk_cell	Fyb
Nfatc14	1.89E-49	1.689784854	0.31	0.144	5.43E-45	nk_cell	Nfatc1
Ankrd112	1.14E-47	1.15412243	0.669	0.663	3.27E-43	nk_cell	Ankrd11
Gbp8	5.11E-47	0.920415327	0.102	0.022	1.47E-42	nk_cell	Gbp8
Lrrfip15	3.73E-46	1.62691258	0.424	0.263	1.07E-41	nk_cell	Lrrfip1
Nedd94	1.59E-45	1.30389499	0.487	0.308	4.56E-41	nk_cell	Nedd9
Stk17b3	8.47E-45	1.460356746	0.261	0.109	2.43E-40	nk_cell	Stk17b
Arhgef182	6.48E-44	1.831376898	0.349	0.191	1.86E-39	nk_cell	Arhgef18
Ptpn71	9.26E-44	1.099127118	0.125	0.032	2.66E-39	nk_cell	Ptpn7
Dennd1c3	1.60E-43	1.054882984	0.165	0.051	4.61E-39	nk_cell	Dennd1c
Pdcd41	8.48E-43	1.722513935	0.412	0.264	2.44E-38	nk_cell	Pdcd4
Arhgap303	8.19E-42	1.208736675	0.303	0.141	2.35E-37	nk_cell	Arhgap30
Lrmp3	1.08E-39	1.248416666	0.237	0.098	3.10E-35	nk_cell	Lrmp
1700025G04Rik5	1.17E-39	1.625788378	0.3	0.148	3.35E-35	nk_cell	1700025G04Rik
Adcy73	1.31E-39	1.228362488	0.368	0.201	3.75E-35	nk_cell	Adcy7
Atp11b	2.78E-39	1.720824427	0.405	0.269	8.00E-35	nk_cell	Atp11b
Lcp13	7.42E-39	1.102726407	0.405	0.225	2.13E-34	nk_cell	Lcp1
St3gal44	1.44E-37	1.514270711	0.374	0.225	4.15E-33	nk_cell	St3gal4
Galnt6	5.24E-37	0.98960274	0.117	0.032	1.50E-32	nk_cell	Galnt6
Pim1	7.36E-37	1.19974166	0.169	0.06	2.12E-32	nk_cell	Pim1
Foxp14	1.30E-36	0.904350249	0.7	0.708	3.74E-32	nk_cell	Foxp1
Tg3	1.93E-36	1.165121006	0.157	0.052	5.54E-32	nk_cell	Tg
Srgap33	4.02E-36	1.500760334	0.26	0.122	1.15E-31	nk_cell	Srgap3
H2-D14	4.44E-36	1.387214177	0.237	0.104	1.27E-31	nk_cell	H2-D1
Cblb1	5.20E-36	1.24348126	0.586	0.535	1.49E-31	nk_cell	Cblb
Cd822	5.94E-36	0.980452055	0.107	0.029	1.71E-31	nk_cell	Cd82
Mllt33	8.49E-36	1.424859948	0.447	0.312	2.44E-31	nk_cell	Mllt3
Gramd42	2.65E-35	1.720344924	0.335	0.197	7.63E-31	nk_cell	Gramd4
Nfatc31	2.76E-35	1.582170167	0.433	0.315	7.94E-31	nk_cell	Nfatc3
H2-Q41	5.89E-35	1.214633757	0.15	0.051	1.69E-30	nk_cell	H2-Q4
Lrrk13	2.24E-34	1.409032298	0.423	0.288	6.43E-30	nk_cell	Lrrk1
Gm369751	5.15E-34	1.650420765	0.269	0.135	1.48E-29	nk_cell	Gm36975
Lamb3	6.17E-34	1.096730861	0.111	0.032	1.77E-29	nk_cell	Lamb3
Ttc39b1	5.74E-33	1.475024037	0.306	0.17	1.65E-28	nk_cell	Ttc39b
Pecam11	7.24E-33	0.501965294	0.141	0.044	2.08E-28	nk_cell	Pecam1
Irf83	9.55E-33	1.627574875	0.224	0.101	2.74E-28	nk_cell	Irf8
Cd483	4.21E-32	1.1861028	0.182	0.073	1.21E-27	nk_cell	Cd48
Stk43	5.28E-32	1.452823156	0.365	0.232	1.52E-27	nk_cell	Stk4
Gm267403	5.95E-32	1.205791211	0.334	0.183	1.71E-27	nk_cell	Gm26740
Cytip3	1.11E-31	0.761727869	0.171	0.063	3.19E-27	nk_cell	Cytip
Fnbp13	1.53E-31	1.063236071	0.568	0.515	4.38E-27	nk_cell	Fnbp1
Slc28a21	4.66E-31	0.973275314	0.132	0.043	1.34E-26	nk_cell	Slc28a2
Sept115	6.62E-31	1.287166888	0.384	0.248	1.90E-26	nk_cell	11-Sep
Atp2b14	1.98E-29	0.978639105	0.588	0.506	5.70E-25	nk_cell	Atp2b1
Kcnab2	2.04E-29	0.890028744	0.116	0.037	5.87E-25	nk_cell	Kcnab2
Nlrc53	8.07E-29	1.537980765	0.3	0.177	2.32E-24	nk_cell	Nlrc5
