	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
BIRC31	0	1.172547202	0.207	0.054	0	t_cell	BIRC3
MGAT4A2	0	1.171909038	0.317	0.13	0	t_cell	MGAT4A
MT-CO12	0	1.164004407	0.925	0.864	0	t_cell	MT-CO1
ATM2	0	1.162264344	0.529	0.395	0	t_cell	ATM
DGKA	0	1.157612248	0.228	0.043	0	t_cell	DGKA
PIK3CD3	0	1.157390472	0.294	0.113	0	t_cell	PIK3CD
CCM22	0	1.152609799	0.38	0.229	0	t_cell	CCM2
INPP4A2	0	1.147197561	0.384	0.213	0	t_cell	INPP4A
PITPNC12	0	1.142986418	0.633	0.407	0	t_cell	PITPNC1
NLRC3	0	1.140416087	0.205	0.021	0	t_cell	NLRC3
PCNX12	0	1.139093789	0.548	0.425	0	t_cell	PCNX1
MT-ND22	0	1.136719384	0.822	0.698	0	t_cell	MT-ND2
RUNX2	0	1.129638957	0.216	0.085	0	t_cell	RUNX2
DIAPH11	0	1.120701644	0.357	0.174	0	t_cell	DIAPH1
OPRM1	0	1.119537716	0.161	0.019	0	t_cell	OPRM1
RASA23	0	1.116035219	0.477	0.331	0	t_cell	RASA2
WIPF12	0	1.114342097	0.494	0.294	0	t_cell	WIPF1
JAKMIP2	0	1.114283714	0.166	0.02	0	t_cell	JAKMIP2
OSBPL31	0	1.1067413	0.295	0.123	0	t_cell	OSBPL3
HLA-F2	0	1.105868003	0.259	0.096	0	t_cell	HLA-F
CD443	0	1.102260348	0.583	0.312	0	t_cell	CD44
LRBA	0	1.097507415	0.59	0.495	0	t_cell	LRBA
HLA-E3	0	1.093103016	0.477	0.304	0	t_cell	HLA-E
CD481	0	1.090718112	0.193	0.022	0	t_cell	CD48
RNF125	0	1.087462673	0.142	0.039	0	t_cell	RNF125
CYLD1	0	1.084665541	0.312	0.16	0	t_cell	CYLD
ITPKB3	0	1.078450929	0.31	0.141	0	t_cell	ITPKB
ARHGEF14	0	1.075981849	0.282	0.121	0	t_cell	ARHGEF1
TNFSF82	0	1.075918982	0.171	0.025	0	t_cell	TNFSF8
AC092652.21	0	1.069839058	0.155	0.017	0	t_cell	AC092652.2
NEDD92	0	1.063273161	0.345	0.176	0	t_cell	NEDD9
NUP2101	0	1.06304194	0.202	0.034	0	t_cell	NUP210
PCNX21	0	1.060691895	0.393	0.216	0	t_cell	PCNX2
PLCL22	0	1.055095702	0.438	0.279	0	t_cell	PLCL2
ARHGEF31	0	1.053034072	0.455	0.288	0	t_cell	ARHGEF3
LINC023282	0	1.052439891	0.222	0.086	0	t_cell	LINC02328
SYTL21	0	1.050153885	0.207	0.061	0	t_cell	SYTL2
LINC00649	0	1.044725363	0.188	0.034	0	t_cell	LINC00649
ARHGAP302	0	1.044235933	0.223	0.059	0	t_cell	ARHGAP30
SEL1L32	0	1.043658771	0.231	0.074	0	t_cell	SEL1L3
MT-CO22	0	1.040908507	0.916	0.871	0	t_cell	MT-CO2
PBX4	0	1.036497253	0.179	0.038	0	t_cell	PBX4
ST8SIA42	0	1.032856348	0.272	0.124	0	t_cell	ST8SIA4
BICDL11	0	1.027584384	0.199	0.07	0	t_cell	BICDL1
SH3KBP13	0	1.026795659	0.472	0.312	0	t_cell	SH3KBP1
ST6GAL15	0	1.02158113	0.443	0.259	0	t_cell	ST6GAL1
PRDM1	0	1.016183786	0.146	0.02	0	t_cell	PRDM1
PTPN7	0	1.013458576	0.163	0.025	0	t_cell	PTPN7
GATA3	0	1.011744762	0.146	0.014	0	t_cell	GATA3
BTN3A11	0	1.011391773	0.237	0.091	0	t_cell	BTN3A1
GBP5	0	1.011037368	0.148	0.011	0	t_cell	GBP5
PBXIP1	0	1.007442354	0.195	0.061	0	t_cell	PBXIP1
PTGDR1	0	1.006160478	0.17	0.043	0	t_cell	PTGDR
APBA21	0	1.000467781	0.156	0.02	0	t_cell	APBA2
Sep-95	0	0.994111183	0.297	0.141	0	t_cell	9-Sep
PARP151	0	0.993477376	0.193	0.039	0	t_cell	PARP15
MT-ND52	0	0.990403661	0.653	0.52	0	t_cell	MT-ND5
RASAL3	0	0.987402733	0.162	0.013	0	t_cell	RASAL3
GZMK	0	0.975373677	0.113	0.006	0	t_cell	GZMK
MT-ATP62	0	0.969147944	0.939	0.903	0	t_cell	MT-ATP6
CD281	0	0.968280419	0.176	0.025	0	t_cell	CD28
PCED1B-AS1	0	0.96092053	0.177	0.024	0	t_cell	PCED1B-AS1
PPP1R16B2	0	0.959687401	0.24	0.078	0	t_cell	PPP1R16B
TMEM156	0	0.959568998	0.142	0.015	0	t_cell	TMEM156
SMAP22	0	0.959434232	0.313	0.151	0	t_cell	SMAP2
BTBD111	0	0.959345472	0.138	0.031	0	t_cell	BTBD11
MPZL3	0	0.956074607	0.129	0.013	0	t_cell	MPZL3
SKAP1-AS1	0	0.94364813	0.124	0.006	0	t_cell	SKAP1-AS1
IL2RG	0	0.940492388	0.154	0.014	0	t_cell	IL2RG
AC119396.11	0	0.931322634	0.156	0.036	0	t_cell	AC119396.1
SATB1-AS1	0	0.929510775	0.124	0.011	0	t_cell	SATB1-AS1
AC079793.1	0	0.927948758	0.12	0.013	0	t_cell	AC079793.1
TMC62	0	0.923700101	0.183	0.05	0	t_cell	TMC6
ZAP70	0	0.923441183	0.158	0.009	0	t_cell	ZAP70
JAKMIP1	0	0.917841553	0.121	0.007	0	t_cell	JAKMIP1
LY9	0	0.914211472	0.149	0.01	0	t_cell	LY9
TMEM711	0	0.913807705	0.161	0.026	0	t_cell	TMEM71
TBC1D10C	0	0.907857912	0.151	0.01	0	t_cell	TBC1D10C
UBASH3B2	0	0.902305785	0.185	0.063	0	t_cell	UBASH3B
ICOS	0	0.895073673	0.123	0.002	0	t_cell	ICOS
GMFG3	0	0.893620067	0.188	0.058	0	t_cell	GMFG
NOL4L1	0	0.893188586	0.182	0.058	0	t_cell	NOL4L
ARHGAP452	0	0.891439594	0.171	0.036	0	t_cell	ARHGAP45
MT-CYB3	0	0.889411327	0.924	0.898	0	t_cell	MT-CYB
LINC01871	0	0.871591609	0.113	0.003	0	t_cell	LINC01871
LIMD21	0	0.862776099	0.157	0.023	0	t_cell	LIMD2
MT-CO32	0	0.860789219	0.954	0.939	0	t_cell	MT-CO3
DEF61	0	0.855281389	0.158	0.025	0	t_cell	DEF6
IL10RA2	0	0.852827252	0.231	0.081	0	t_cell	IL10RA
HCLS12	0	0.849891305	0.228	0.088	0	t_cell	HCLS1
MT-ND12	0	0.847945157	0.838	0.767	0	t_cell	MT-ND1
FMNL12	0	0.841174934	0.19	0.069	0	t_cell	FMNL1
TRABD2A	0	0.840147332	0.159	0.047	0	t_cell	TRABD2A
KCNAB22	0	0.8398236	0.192	0.066	0	t_cell	KCNAB2
AC083923.2	0	0.83819105	0.122	0.033	0	t_cell	AC083923.2
MIAT	0	0.833898714	0.126	0.016	0	t_cell	MIAT
LINC00243	0	0.826895382	0.128	0.008	0	t_cell	LINC00243
LINC00612	0	0.818438684	0.105	0.013	0	t_cell	LINC00612
JAML2	0	0.814713028	0.163	0.041	0	t_cell	JAML
AL157402.2	0	0.814130226	0.12	0.014	0	t_cell	AL157402.2
CEACAM21	0	0.813996428	0.128	0.009	0	t_cell	CEACAM21
JAK31	0	0.810762781	0.142	0.017	0	t_cell	JAK3
DENND2D	0	0.810465575	0.148	0.029	0	t_cell	DENND2D
ITGB22	0	0.806813098	0.219	0.082	0	t_cell	ITGB2
PLAC81	0	0.805405728	0.133	0.023	0	t_cell	PLAC8
GPR1832	0	0.804455818	0.138	0.034	0	t_cell	GPR183
TSPOAP1-AS1	0	0.801092762	0.162	0.055	0	t_cell	TSPOAP1-AS1
MYO1G1	0	0.800775939	0.129	0.012	0	t_cell	MYO1G
HCST1	0	0.799678948	0.139	0.036	0	t_cell	HCST
CORO1A1	0	0.792245333	0.128	0.016	0	t_cell	CORO1A
SELL	0	0.790283251	0.117	0.012	0	t_cell	SELL
ATP2A3	0	0.789927251	0.147	0.027	0	t_cell	ATP2A3
FCMR	0	0.784888692	0.13	0.012	0	t_cell	FCMR
TRAF1	0	0.783887328	0.145	0.035	0	t_cell	TRAF1
TRGC2	0	0.781198514	0.104	0.004	0	t_cell	TRGC2
ARHGAP43	0	0.781084818	0.194	0.071	0	t_cell	ARHGAP4
ISG20	0	0.778663292	0.12	0.015	0	t_cell	ISG20
FLI14	0	0.776951052	0.43	0.22	0	t_cell	FLI1
MT-ND32	0	0.77623115	0.921	0.906	0	t_cell	MT-ND3
MT-ND42	0	0.771716331	0.891	0.844	0	t_cell	MT-ND4
UBASH3A	0	0.765005318	0.121	0.002	0	t_cell	UBASH3A
CD40LG	0	0.761344542	0.104	0.004	0	t_cell	CD40LG
FAM159A	0	0.754383765	0.115	0.006	0	t_cell	FAM159A
SYTL1	0	0.713255617	0.112	0.011	0	t_cell	SYTL1
NKG7	0	0.710446771	0.106	0.023	0	t_cell	NKG7
PSTPIP12	0	0.706188987	0.122	0.026	0	t_cell	PSTPIP1
CD371	0	0.686859471	0.139	0.04	0	t_cell	CD37
RAC2	0	0.685358573	0.112	0.015	0	t_cell	RAC2
AC004687.11	0	0.683502668	0.118	0.018	0	t_cell	AC004687.1
RASGRP21	0	0.664402614	0.115	0.022	0	t_cell	RASGRP2
ITGB2-AS11	0	0.654189458	0.101	0.01	0	t_cell	ITGB2-AS1
ALOX5AP	0	0.651683238	0.103	0.027	0	t_cell	ALOX5AP
SPN1	0	0.645747564	0.107	0.017	0	t_cell	SPN
GIMAP43	0	0.635215445	0.126	0.037	0	t_cell	GIMAP4
LBH	0	0.630261387	0.117	0.028	0	t_cell	LBH
PGGHG	0	0.602263318	0.109	0.03	0	t_cell	PGGHG
LINC02100	7.70E-308	0.643939013	0.106	0.028	2.43E-303	t_cell	LINC02100
VAV12	2.94E-305	0.723191083	0.185	0.07	9.28E-301	t_cell	VAV1
TNRC6B	1.16E-303	0.876246773	0.649	0.612	3.66E-299	t_cell	TNRC6B
NFATC21	3.78E-302	0.633764108	0.304	0.15	1.19E-297	t_cell	NFATC2
RNF2132	9.27E-299	0.998581278	0.536	0.429	2.92E-294	t_cell	RNF213
BTN3A2	3.62E-297	0.765111084	0.168	0.062	1.14E-292	t_cell	BTN3A2
RNF1571	2.06E-294	0.799488925	0.129	0.041	6.49E-290	t_cell	RNF157
SFI1	3.43E-293	0.922037931	0.219	0.097	1.08E-288	t_cell	SFI1
FAM102A1	2.64E-292	0.707717383	0.14	0.047	8.32E-288	t_cell	FAM102A
TG2	4.70E-285	0.744729397	0.128	0.041	1.48E-280	t_cell	TG
ZFYVE281	2.86E-283	0.948182318	0.215	0.096	9.00E-279	t_cell	ZFYVE28
RASA31	3.77E-279	1.148435043	0.331	0.199	1.19E-274	t_cell	RASA3
IL18R1	2.50E-278	0.614496737	0.123	0.038	7.89E-274	t_cell	IL18R1
PRKX3	7.44E-275	0.917608863	0.208	0.091	2.34E-270	t_cell	PRKX
KAT2B1	1.95E-273	1.152405482	0.362	0.231	6.13E-269	t_cell	KAT2B
LINC01588	1.06E-272	0.730953694	0.126	0.041	3.35E-268	t_cell	LINC01588
SUN2	1.02E-269	0.85261179	0.234	0.112	3.21E-265	t_cell	SUN2
MSI21	3.77E-268	1.062007366	0.384	0.252	1.19E-263	t_cell	MSI2
KIF2A1	4.45E-268	1.026477527	0.342	0.208	1.40E-263	t_cell	KIF2A
SP1003	1.13E-265	0.993463457	0.507	0.4	3.56E-261	t_cell	SP100
ERN12	3.50E-260	1.035030626	0.228	0.11	1.10E-255	t_cell	ERN1
FXYD51	3.24E-257	0.750192523	0.159	0.061	1.02E-252	t_cell	FXYD5
TTC39B	4.55E-250	0.85441947	0.219	0.103	1.44E-245	t_cell	TTC39B
NCKAP1L2	4.15E-241	0.685798751	0.204	0.091	1.31E-236	t_cell	NCKAP1L
CRACR2A	7.65E-238	0.641775224	0.125	0.043	2.41E-233	t_cell	CRACR2A
PSMB92	1.28E-237	0.724848434	0.173	0.073	4.03E-233	t_cell	PSMB9
NCALD1	1.74E-236	1.059896156	0.317	0.187	5.48E-232	t_cell	NCALD
ATP8A11	1.06E-235	0.93661821	0.29	0.163	3.35E-231	t_cell	ATP8A1
POU2F22	4.93E-231	0.648905565	0.156	0.061	1.55E-226	t_cell	POU2F2
FAM107B3	1.00E-229	0.997900061	0.376	0.254	3.15E-225	t_cell	FAM107B
FAM49B3	2.32E-227	0.866209596	0.48	0.355	7.32E-223	t_cell	FAM49B
RAB27A2	2.80E-226	0.925769657	0.236	0.122	8.82E-222	t_cell	RAB27A
ADA22	4.10E-226	0.654600951	0.149	0.058	1.29E-221	t_cell	ADA2
PHTF22	4.22E-224	1.087660897	0.366	0.248	1.33E-219	t_cell	PHTF2
CBLB1	1.26E-221	0.885137404	0.587	0.517	3.98E-217	t_cell	CBLB
LAPTM53	1.27E-214	0.684208926	0.207	0.099	4.00E-210	t_cell	LAPTM5
SSH23	6.91E-212	0.814264489	0.576	0.514	2.18E-207	t_cell	SSH2
LINC00869	3.49E-211	0.716329254	0.146	0.06	1.10E-206	t_cell	LINC00869
LINC00623	4.83E-210	0.559839646	0.104	0.035	1.52E-205	t_cell	LINC00623
SIK31	6.20E-210	0.856514906	0.564	0.501	1.96E-205	t_cell	SIK3
PRKCA2	8.49E-209	1.148024539	0.347	0.232	2.68E-204	t_cell	PRKCA
SYNRG	4.53E-208	0.984841417	0.398	0.294	1.43E-203	t_cell	SYNRG
HIVEP23	5.33E-207	1.00876818	0.381	0.27	1.68E-202	t_cell	HIVEP2
CDC42EP32	4.04E-205	0.675725804	0.15	0.062	1.27E-200	t_cell	CDC42EP3
CATSPERB2	2.88E-203	0.611059022	0.156	0.066	9.08E-199	t_cell	CATSPERB
1-Sep	4.57E-201	0.529455681	0.101	0.034	1.44E-196	t_cell	1-Sep
TPD522	4.19E-200	0.732697675	0.15	0.063	1.32E-195	t_cell	TPD52
SFMBT22	4.59E-200	0.905124185	0.319	0.198	1.45E-195	t_cell	SFMBT2
PPP1R22	4.02E-197	0.881836236	0.244	0.136	1.27E-192	t_cell	PPP1R2
RPS6KA32	6.27E-196	0.896126169	0.431	0.328	1.98E-191	t_cell	RPS6KA3
HECA2	4.35E-195	0.776651462	0.201	0.101	1.37E-190	t_cell	HECA
MPP73	4.78E-195	0.875540462	0.266	0.155	1.51E-190	t_cell	MPP7
PTPN41	2.68E-194	0.973641507	0.376	0.272	8.45E-190	t_cell	PTPN4
MYH93	8.53E-194	0.782491934	0.361	0.242	2.69E-189	t_cell	MYH9
ATXN14	1.93E-193	0.905195516	0.577	0.541	6.08E-189	t_cell	ATXN1
AC114760.2	1.07E-192	0.672210784	0.116	0.043	3.36E-188	t_cell	AC114760.2
SNTB12	3.19E-192	0.904223203	0.233	0.126	1.00E-187	t_cell	SNTB1
MLLT32	5.87E-192	1.025117215	0.335	0.223	1.85E-187	t_cell	MLLT3
RORA-AS11	1.20E-191	1.085369581	0.334	0.221	3.78E-187	t_cell	RORA-AS1
SIGIRR	6.99E-191	0.559874538	0.111	0.04	2.21E-186	t_cell	SIGIRR
SLC4A71	8.30E-191	0.834828542	0.375	0.259	2.62E-186	t_cell	SLC4A7
RASSF51	1.08E-190	0.540136005	0.113	0.042	3.42E-186	t_cell	RASSF5
RNF1662	2.83E-188	0.523141872	0.101	0.035	8.92E-184	t_cell	RNF166
AC008105.31	5.99E-186	0.686186711	0.134	0.056	1.89E-181	t_cell	AC008105.3
LINC015501	2.12E-184	0.791348742	0.164	0.076	6.68E-180	t_cell	LINC01550
RASGRF22	2.00E-183	0.807979304	0.275	0.162	6.31E-179	t_cell	RASGRF2
BTG11	9.34E-183	1.006685908	0.341	0.234	2.95E-178	t_cell	BTG1
USP152	1.18E-181	0.817562169	0.527	0.472	3.73E-177	t_cell	USP15
PATJ1	4.08E-178	0.858034209	0.397	0.289	1.29E-173	t_cell	PATJ
LLGL2	1.32E-177	0.594149643	0.107	0.04	4.15E-173	t_cell	LLGL2
ELMO14	1.74E-177	0.498618435	0.53	0.387	5.49E-173	t_cell	ELMO1
SP1102	1.15E-176	0.825972831	0.266	0.158	3.64E-172	t_cell	SP110
STK381	3.11E-176	0.94155619	0.419	0.329	9.81E-172	t_cell	STK38
TRIM142	2.06E-173	0.667291149	0.168	0.08	6.51E-169	t_cell	TRIM14
TRERF12	4.05E-173	0.801278692	0.325	0.211	1.28E-168	t_cell	TRERF1
MBP3	5.30E-168	0.809806079	0.397	0.292	1.67E-163	t_cell	MBP
RPL282	1.18E-167	1.302995971	0.341	0.243	3.73E-163	t_cell	RPL28
RPS271	1.30E-167	1.542773019	0.282	0.181	4.10E-163	t_cell	RPS27
CHD31	2.78E-167	0.714232753	0.201	0.106	8.76E-163	t_cell	CHD3
RPS292	4.37E-166	1.953425518	0.35	0.252	1.38E-161	t_cell	RPS29
RPS6KA52	2.04E-165	0.809793503	0.324	0.215	6.42E-161	t_cell	RPS6KA5
PTGER41	1.06E-164	0.65139124	0.125	0.052	3.35E-160	t_cell	PTGER4
RPL23A2	3.85E-164	1.315304281	0.301	0.2	1.21E-159	t_cell	RPL23A
DENND4A2	4.38E-164	0.940504737	0.469	0.4	1.38E-159	t_cell	DENND4A
FAM117A	1.36E-161	0.638550801	0.14	0.063	4.30E-157	t_cell	FAM117A
SLC9A3R11	3.13E-161	0.529058306	0.105	0.041	9.87E-157	t_cell	SLC9A3R1
NFATC31	6.63E-161	0.919310686	0.396	0.311	2.09E-156	t_cell	NFATC3
A2M3	8.76E-161	1.129389235	0.365	0.259	2.76E-156	t_cell	A2M
RPS27A1	4.30E-160	1.355019051	0.329	0.227	1.35E-155	t_cell	RPS27A
RPS192	5.29E-160	1.289444907	0.397	0.307	1.67E-155	t_cell	RPS19
CDC42SE11	2.75E-158	0.739792406	0.197	0.106	8.67E-154	t_cell	CDC42SE1
PTK2B3	6.61E-158	0.821614371	0.267	0.167	2.09E-153	t_cell	PTK2B
FAM196B2	3.67E-157	0.681126734	0.146	0.067	1.16E-152	t_cell	FAM196B
UBAC22	1.55E-156	0.901176166	0.399	0.319	4.88E-152	t_cell	UBAC2
RPS31	3.32E-156	1.320921041	0.339	0.244	1.05E-151	t_cell	RPS3
PARVG2	6.30E-156	0.484732446	0.104	0.04	1.99E-151	t_cell	PARVG
NLRP14	1.05E-155	0.798456422	0.329	0.226	3.30E-151	t_cell	NLRP1
STK392	2.73E-155	0.90429535	0.338	0.244	8.62E-151	t_cell	STK39
RPS15A1	2.55E-154	1.380312378	0.313	0.215	8.04E-150	t_cell	RPS15A
IFNAR23	4.87E-154	0.745387968	0.274	0.172	1.54E-149	t_cell	IFNAR2
AC010894.32	2.11E-152	0.849682438	0.289	0.187	6.65E-148	t_cell	AC010894.3
EIF4E3	1.76E-150	0.749002113	0.18	0.096	5.56E-146	t_cell	EIF4E3
SLC2A32	1.93E-150	0.638261037	0.19	0.098	6.10E-146	t_cell	SLC2A3
RPS212	5.33E-150	1.267707864	0.339	0.243	1.68E-145	t_cell	RPS21
RAP1A3	6.44E-145	0.823891679	0.429	0.352	2.03E-140	t_cell	RAP1A
AP001011.11	8.37E-145	0.997933473	0.339	0.248	2.64E-140	t_cell	AP001011.1
MGAT52	1.19E-144	0.837647042	0.362	0.265	3.77E-140	t_cell	MGAT5
MCUB1	1.65E-143	0.84018827	0.302	0.207	5.20E-139	t_cell	MCUB
MAP3K52	1.24E-141	0.757170879	0.414	0.322	3.91E-137	t_cell	MAP3K5
CD842	6.10E-141	0.62433552	0.146	0.07	1.92E-136	t_cell	CD84
LINC01138	7.05E-141	0.777917497	0.184	0.103	2.22E-136	t_cell	LINC01138
FOXP15	1.07E-140	0.643843233	0.686	0.704	3.38E-136	t_cell	FOXP1
ARNTL1	5.81E-139	0.658815055	0.157	0.081	1.83E-134	t_cell	ARNTL
PABPC12	1.37E-137	1.20712103	0.453	0.385	4.33E-133	t_cell	PABPC1
NELL21	3.27E-137	1.05245931	0.206	0.12	1.03E-132	t_cell	NELL2
PIK3IP1	9.13E-136	0.747581775	0.184	0.103	2.88E-131	t_cell	PIK3IP1
Z94721.1	2.26E-135	0.705034091	0.138	0.067	7.12E-131	t_cell	Z94721.1
TMEM181	6.03E-135	0.818116281	0.243	0.155	1.90E-130	t_cell	TMEM181
RPL13A2	9.30E-135	1.382323102	0.318	0.222	2.93E-130	t_cell	RPL13A
ERAP21	3.72E-134	0.707832795	0.194	0.11	1.17E-129	t_cell	ERAP2
RPL261	2.39E-133	1.15183446	0.264	0.171	7.55E-129	t_cell	RPL26
TGFB12	6.14E-133	0.798653843	0.246	0.156	1.94E-128	t_cell	TGFB1
RPL392	8.79E-133	1.083540107	0.198	0.113	2.77E-128	t_cell	RPL39
ATP8B2	6.96E-132	0.584207314	0.142	0.07	2.19E-127	t_cell	ATP8B2
RPL411	3.54E-131	1.285816049	0.215	0.129	1.12E-126	t_cell	RPL41
DENND1B1	3.74E-128	0.861254843	0.315	0.231	1.18E-123	t_cell	DENND1B
RAP1GAP21	1.61E-127	0.708236496	0.16	0.084	5.07E-123	t_cell	RAP1GAP2
RPS26	2.87E-127	0.993787782	0.266	0.174	9.04E-123	t_cell	RPS2
CALM11	4.65E-127	0.879299919	0.364	0.275	1.47E-122	t_cell	CALM1
SP4	7.39E-127	0.610494769	0.146	0.074	2.33E-122	t_cell	SP4
PHACTR23	2.02E-126	1.101191344	0.413	0.361	6.38E-122	t_cell	PHACTR2
AF165147.1	7.10E-126	0.685433764	0.121	0.057	2.24E-121	t_cell	AF165147.1
SH2D3C4	1.81E-125	0.492411519	0.123	0.057	5.70E-121	t_cell	SH2D3C
CD42	7.54E-124	0.560694023	0.139	0.069	2.38E-119	t_cell	CD4
SAMHD13	2.73E-123	0.481436226	0.398	0.288	8.61E-119	t_cell	SAMHD1
CCDC912	1.93E-122	0.767920533	0.453	0.395	6.09E-118	t_cell	CCDC91
MTFR1	2.94E-122	0.918487915	0.263	0.181	9.27E-118	t_cell	MTFR1
MDFIC2	2.29E-121	0.859730976	0.458	0.401	7.23E-117	t_cell	MDFIC
GLIPR12	3.56E-121	0.680255855	0.182	0.103	1.12E-116	t_cell	GLIPR1
RPS151	6.85E-121	1.012276349	0.25	0.161	2.16E-116	t_cell	RPS15
CNTRL2	1.67E-120	0.807342441	0.324	0.24	5.27E-116	t_cell	CNTRL
LPXN2	1.17E-119	0.730019352	0.2	0.122	3.70E-115	t_cell	LPXN
RPS282	1.73E-119	1.208858772	0.215	0.133	5.44E-115	t_cell	RPS28
TSPAN52	5.06E-119	0.692719242	0.213	0.128	1.60E-114	t_cell	TSPAN5
PCSK7	1.76E-118	0.785438313	0.233	0.151	5.55E-114	t_cell	PCSK7
JAK12	7.69E-118	0.748538293	0.448	0.396	2.43E-113	t_cell	JAK1
TMEM131L2	3.59E-117	0.747871023	0.401	0.327	1.13E-112	t_cell	TMEM131L
RNF1492	8.72E-117	0.737160991	0.42	0.352	2.75E-112	t_cell	RNF149
ANKRD122	3.35E-115	0.844051575	0.484	0.437	1.06E-110	t_cell	ANKRD12
FO393401.12	1.04E-114	0.527071622	0.103	0.047	3.27E-110	t_cell	FO393401.1
RPL33	1.19E-114	1.018593548	0.21	0.129	3.76E-110	t_cell	RPL3
CYBA2	4.26E-114	0.69485257	0.264	0.177	1.34E-109	t_cell	CYBA
RPS62	1.45E-113	1.321454935	0.421	0.354	4.59E-109	t_cell	RPS6
PFN11	1.36E-111	0.704608249	0.184	0.107	4.28E-107	t_cell	PFN1
RPS122	2.25E-111	1.365983083	0.385	0.317	7.09E-107	t_cell	RPS12
MYL12A	7.95E-111	0.773130043	0.232	0.15	2.51E-106	t_cell	MYL12A
CARD84	9.45E-111	0.722159311	0.286	0.203	2.98E-106	t_cell	CARD8
SAMD9	7.01E-110	0.507612779	0.112	0.053	2.21E-105	t_cell	SAMD9
NIPAL31	1.03E-109	0.646267044	0.153	0.084	3.24E-105	t_cell	NIPAL3
EZR2	2.94E-107	0.735545968	0.3	0.209	9.26E-103	t_cell	EZR
RPS181	5.21E-107	1.142020124	0.399	0.336	1.64E-102	t_cell	RPS18
SLF12	7.32E-107	0.841861128	0.212	0.136	2.31E-102	t_cell	SLF1
PDE4B3	2.60E-106	0.586775082	0.261	0.171	8.19E-102	t_cell	PDE4B
MT-ND4L1	2.96E-106	0.721848107	0.388	0.307	9.34E-102	t_cell	MT-ND4L
RPS162	9.45E-106	1.130228155	0.346	0.273	2.98E-101	t_cell	RPS16
RPS251	2.19E-105	1.263179755	0.281	0.204	6.90E-101	t_cell	RPS25
RPL141	1.61E-104	1.100778341	0.309	0.232	5.09E-100	t_cell	RPL14
RPL192	3.43E-104	1.137183694	0.342	0.269	1.08E-99	t_cell	RPL19
ARPC22	4.23E-104	0.703688715	0.39	0.322	1.33E-99	t_cell	ARPC2
RAP1GDS15	2.65E-103	0.846068508	0.322	0.251	8.35E-99	t_cell	RAP1GDS1
RPL382	2.50E-102	1.121210196	0.31	0.234	7.88E-98	t_cell	RPL38
SERINC53	2.73E-102	0.970196943	0.353	0.293	8.62E-98	t_cell	SERINC5
SP140L2	8.06E-102	0.691843259	0.192	0.119	2.54E-97	t_cell	SP140L
RPL361	9.75E-102	0.957448596	0.303	0.227	3.08E-97	t_cell	RPL36
RPL322	4.58E-101	1.152142461	0.318	0.242	1.44E-96	t_cell	RPL32
XKR62	2.98E-100	0.811991426	0.271	0.196	9.40E-96	t_cell	XKR6
TAOK32	1.36E-99	0.662884191	0.458	0.407	4.29E-95	t_cell	TAOK3
ATF7IP3	1.76E-98	0.71822488	0.466	0.435	5.56E-94	t_cell	ATF7IP
RPS4X1	2.35E-98	1.022037359	0.356	0.286	7.40E-94	t_cell	RPS4X
PTPRJ2	7.08E-98	0.690491359	0.314	0.235	2.23E-93	t_cell	PTPRJ
VAV33	8.39E-98	0.727620747	0.207	0.129	2.65E-93	t_cell	VAV3
CD471	7.49E-97	0.699431656	0.333	0.262	2.36E-92	t_cell	CD47
RPL342	9.83E-95	1.168588373	0.406	0.344	3.10E-90	t_cell	RPL34
GBP21	1.64E-93	0.744674176	0.222	0.15	5.17E-89	t_cell	GBP2
ST8SIA1	1.89E-93	0.751701738	0.179	0.11	5.97E-89	t_cell	ST8SIA1
ITGA62	2.01E-93	0.48162455	0.188	0.114	6.33E-89	t_cell	ITGA6
CDKN1B	3.94E-93	0.523213726	0.106	0.053	1.24E-88	t_cell	CDKN1B
RPL132	5.54E-93	1.150735353	0.456	0.411	1.75E-88	t_cell	RPL13
RPL27A2	5.92E-93	1.153033983	0.314	0.244	1.87E-88	t_cell	RPL27A
LINC012371	1.99E-92	0.485459213	0.103	0.051	6.28E-88	t_cell	LINC01237
PRKACB1	8.13E-92	0.760678581	0.302	0.231	2.56E-87	t_cell	PRKACB
RPSA1	2.14E-91	0.847394323	0.204	0.134	6.76E-87	t_cell	RPSA
IVNS1ABP2	9.91E-91	0.640586092	0.183	0.114	3.13E-86	t_cell	IVNS1ABP
RPL18A1	2.39E-90	0.635211429	0.113	0.058	7.54E-86	t_cell	RPL18A
MT-ATP82	1.36E-89	0.672715763	0.296	0.209	4.28E-85	t_cell	MT-ATP8
RPL271	3.96E-89	1.039344868	0.28	0.209	1.25E-84	t_cell	RPL27
RPS141	8.12E-89	1.129043629	0.406	0.355	2.56E-84	t_cell	RPS14
VOPP12	9.23E-89	0.669589925	0.265	0.191	2.91E-84	t_cell	VOPP1
UXS1	3.42E-88	0.557349894	0.141	0.08	1.08E-83	t_cell	UXS1
RPS172	8.62E-88	1.000036283	0.25	0.177	2.72E-83	t_cell	RPS17
CCSER21	4.68E-87	0.73742739	0.41	0.371	1.48E-82	t_cell	CCSER2
CD200R11	2.59E-85	0.426844277	0.102	0.051	8.16E-81	t_cell	CD200R1
